
 ============================== NEW EXP: acos on laptop ============================== 
Here is an example (from the dev set):
Total examples = 326
Input : one day it just would not power up.</s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
Output: <aspect> it <category> battery operation_performance <opinion> implied <sentiment> negative</s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
****** Conduct Training ******
Total examples = 326
Validation sanity check: 0it [00:00, ?it/s]
Validation sanity check:  50%|█████     | 1/2 [00:00<00:00,  1.91it/s]
Epoch 9:  27%|██▋       | 55/204 [00:31<01:24,  1.75it/s, loss=0.062, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  27%|██▋       | 56/204 [00:31<01:24,  1.75it/s, loss=0.062, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  27%|██▋       | 56/204 [00:31<01:24,  1.75it/s, loss=0.064, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  28%|██▊       | 57/204 [00:32<01:23,  1.75it/s, loss=0.064, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  28%|██▊       | 57/204 [00:32<01:23,  1.75it/s, loss=0.068, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  28%|██▊       | 58/204 [00:33<01:23,  1.75it/s, loss=0.068, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  28%|██▊       | 58/204 [00:33<01:23,  1.75it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  29%|██▉       | 59/204 [00:33<01:22,  1.75it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  29%|██▉       | 59/204 [00:33<01:22,  1.75it/s, loss=0.062, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  29%|██▉       | 60/204 [00:34<01:22,  1.75it/s, loss=0.062, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  29%|██▉       | 60/204 [00:34<01:22,  1.75it/s, loss=0.061, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  30%|██▉       | 61/204 [00:34<01:21,  1.75it/s, loss=0.061, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  30%|██▉       | 61/204 [00:34<01:21,  1.75it/s, loss=0.062, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  30%|███       | 62/204 [00:35<01:20,  1.75it/s, loss=0.062, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  30%|███       | 62/204 [00:35<01:20,  1.75it/s, loss=0.062, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  31%|███       | 63/204 [00:35<01:20,  1.75it/s, loss=0.062, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  31%|███       | 63/204 [00:35<01:20,  1.75it/s, loss=0.060, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  31%|███▏      | 64/204 [00:36<01:19,  1.76it/s, loss=0.060, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  31%|███▏      | 64/204 [00:36<01:19,  1.75it/s, loss=0.062, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  32%|███▏      | 65/204 [00:37<01:19,  1.76it/s, loss=0.062, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  32%|███▏      | 65/204 [00:37<01:19,  1.76it/s, loss=0.063, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  32%|███▏      | 66/204 [00:37<01:18,  1.76it/s, loss=0.063, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  32%|███▏      | 66/204 [00:37<01:18,  1.76it/s, loss=0.065, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  33%|███▎      | 67/204 [00:38<01:18,  1.76it/s, loss=0.065, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  33%|███▎      | 67/204 [00:38<01:18,  1.76it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  33%|███▎      | 68/204 [00:38<01:17,  1.76it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  33%|███▎      | 68/204 [00:38<01:17,  1.76it/s, loss=0.068, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  34%|███▍      | 69/204 [00:39<01:16,  1.76it/s, loss=0.068, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  34%|███▍      | 69/204 [00:39<01:16,  1.76it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  34%|███▍      | 70/204 [00:39<01:16,  1.76it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  34%|███▍      | 70/204 [00:39<01:16,  1.76it/s, loss=0.066, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  35%|███▍      | 71/204 [00:40<01:15,  1.76it/s, loss=0.066, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  35%|███▍      | 71/204 [00:40<01:15,  1.76it/s, loss=0.064, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  35%|███▌      | 72/204 [00:40<01:15,  1.76it/s, loss=0.064, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  35%|███▌      | 72/204 [00:40<01:15,  1.76it/s, loss=0.063, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  36%|███▌      | 73/204 [00:41<01:14,  1.76it/s, loss=0.063, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  36%|███▌      | 73/204 [00:41<01:14,  1.76it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  36%|███▋      | 74/204 [00:42<01:14,  1.76it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  36%|███▋      | 74/204 [00:42<01:14,  1.76it/s, loss=0.069, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  37%|███▋      | 75/204 [00:42<01:13,  1.76it/s, loss=0.069, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  37%|███▋      | 75/204 [00:42<01:13,  1.76it/s, loss=0.071, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  37%|███▋      | 76/204 [00:43<01:12,  1.76it/s, loss=0.071, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  37%|███▋      | 76/204 [00:43<01:12,  1.76it/s, loss=0.069, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  38%|███▊      | 77/204 [00:43<01:12,  1.76it/s, loss=0.069, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  38%|███▊      | 77/204 [00:43<01:12,  1.76it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  38%|███▊      | 78/204 [00:44<01:11,  1.76it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  38%|███▊      | 78/204 [00:44<01:11,  1.76it/s, loss=0.065, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  39%|███▊      | 79/204 [00:44<01:11,  1.76it/s, loss=0.065, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  39%|███▊      | 79/204 [00:44<01:11,  1.76it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  39%|███▉      | 80/204 [00:45<01:10,  1.76it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  39%|███▉      | 80/204 [00:45<01:10,  1.76it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  40%|███▉      | 81/204 [00:46<01:10,  1.76it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  40%|███▉      | 81/204 [00:46<01:10,  1.76it/s, loss=0.066, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  40%|████      | 82/204 [00:46<01:09,  1.76it/s, loss=0.066, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  40%|████      | 82/204 [00:46<01:09,  1.76it/s, loss=0.066, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  41%|████      | 83/204 [00:47<01:08,  1.76it/s, loss=0.066, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  41%|████      | 83/204 [00:47<01:08,  1.76it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  41%|████      | 84/204 [00:47<01:08,  1.76it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  41%|████      | 84/204 [00:47<01:08,  1.76it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  42%|████▏     | 85/204 [00:48<01:07,  1.76it/s, loss=0.067, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  42%|████▏     | 85/204 [00:48<01:07,  1.76it/s, loss=0.066, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  42%|████▏     | 86/204 [00:48<01:07,  1.76it/s, loss=0.066, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  42%|████▏     | 86/204 [00:48<01:07,  1.76it/s, loss=0.078, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  43%|████▎     | 87/204 [00:49<01:06,  1.76it/s, loss=0.078, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  43%|████▎     | 87/204 [00:49<01:06,  1.76it/s, loss=0.076, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  43%|████▎     | 88/204 [00:50<01:05,  1.76it/s, loss=0.076, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  43%|████▎     | 88/204 [00:50<01:05,  1.76it/s, loss=0.077, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  44%|████▎     | 89/204 [00:50<01:05,  1.76it/s, loss=0.077, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  44%|████▎     | 89/204 [00:50<01:05,  1.76it/s, loss=0.076, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  44%|████▍     | 90/204 [00:51<01:04,  1.76it/s, loss=0.076, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  44%|████▍     | 90/204 [00:51<01:04,  1.76it/s, loss=0.076, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  45%|████▍     | 91/204 [00:51<01:04,  1.76it/s, loss=0.076, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  45%|████▍     | 91/204 [00:51<01:04,  1.76it/s, loss=0.078, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  45%|████▌     | 92/204 [00:52<01:03,  1.76it/s, loss=0.078, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  45%|████▌     | 92/204 [00:52<01:03,  1.76it/s, loss=0.082, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  46%|████▌     | 93/204 [00:52<01:03,  1.76it/s, loss=0.082, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  46%|████▌     | 93/204 [00:52<01:03,  1.76it/s, loss=0.080, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  46%|████▌     | 94/204 [00:53<01:02,  1.76it/s, loss=0.080, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  46%|████▌     | 94/204 [00:53<01:02,  1.76it/s, loss=0.076, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  47%|████▋     | 95/204 [00:54<01:01,  1.76it/s, loss=0.076, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  47%|████▋     | 95/204 [00:54<01:01,  1.76it/s, loss=0.083, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  47%|████▋     | 96/204 [00:54<01:01,  1.76it/s, loss=0.083, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  47%|████▋     | 96/204 [00:54<01:01,  1.76it/s, loss=0.084, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  48%|████▊     | 97/204 [00:55<01:00,  1.76it/s, loss=0.084, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  48%|████▊     | 97/204 [00:55<01:00,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  48%|████▊     | 98/204 [00:55<01:00,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  48%|████▊     | 98/204 [00:55<01:00,  1.76it/s, loss=0.091, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  49%|████▊     | 99/204 [00:56<00:59,  1.76it/s, loss=0.091, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  49%|████▊     | 99/204 [00:56<00:59,  1.76it/s, loss=0.089, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  49%|████▉     | 100/204 [00:56<00:59,  1.76it/s, loss=0.089, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  49%|████▉     | 100/204 [00:56<00:59,  1.76it/s, loss=0.089, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  50%|████▉     | 101/204 [00:57<00:58,  1.76it/s, loss=0.089, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  50%|████▉     | 101/204 [00:57<00:58,  1.76it/s, loss=0.092, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  50%|█████     | 102/204 [00:58<00:58,  1.76it/s, loss=0.092, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  50%|█████     | 102/204 [00:58<00:58,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  50%|█████     | 103/204 [00:58<00:57,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  50%|█████     | 103/204 [00:58<00:57,  1.76it/s, loss=0.093, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  51%|█████     | 104/204 [00:59<00:56,  1.76it/s, loss=0.093, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  51%|█████     | 104/204 [00:59<00:56,  1.76it/s, loss=0.093, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  51%|█████▏    | 105/204 [00:59<00:56,  1.76it/s, loss=0.093, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  51%|█████▏    | 105/204 [00:59<00:56,  1.76it/s, loss=0.092, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  52%|█████▏    | 106/204 [01:00<00:55,  1.76it/s, loss=0.092, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  52%|█████▏    | 106/204 [01:00<00:55,  1.76it/s, loss=0.082, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  52%|█████▏    | 107/204 [01:00<00:55,  1.76it/s, loss=0.082, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  52%|█████▏    | 107/204 [01:00<00:55,  1.76it/s, loss=0.085, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  53%|█████▎    | 108/204 [01:01<00:54,  1.76it/s, loss=0.085, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  53%|█████▎    | 108/204 [01:01<00:54,  1.76it/s, loss=0.084, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  53%|█████▎    | 109/204 [01:01<00:54,  1.76it/s, loss=0.084, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  53%|█████▎    | 109/204 [01:01<00:54,  1.76it/s, loss=0.085, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  54%|█████▍    | 110/204 [01:02<00:53,  1.76it/s, loss=0.085, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  54%|█████▍    | 110/204 [01:02<00:53,  1.76it/s, loss=0.086, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  54%|█████▍    | 111/204 [01:03<00:52,  1.76it/s, loss=0.086, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  54%|█████▍    | 111/204 [01:03<00:52,  1.76it/s, loss=0.085, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  55%|█████▍    | 112/204 [01:03<00:52,  1.76it/s, loss=0.085, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  55%|█████▍    | 112/204 [01:03<00:52,  1.76it/s, loss=0.083, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  55%|█████▌    | 113/204 [01:04<00:51,  1.76it/s, loss=0.083, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  55%|█████▌    | 113/204 [01:04<00:51,  1.76it/s, loss=0.084, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  56%|█████▌    | 114/204 [01:04<00:51,  1.76it/s, loss=0.084, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  56%|█████▌    | 114/204 [01:04<00:51,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  56%|█████▋    | 115/204 [01:05<00:50,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  56%|█████▋    | 115/204 [01:05<00:50,  1.76it/s, loss=0.084, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  57%|█████▋    | 116/204 [01:05<00:50,  1.76it/s, loss=0.084, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  57%|█████▋    | 116/204 [01:05<00:50,  1.76it/s, loss=0.082, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  57%|█████▋    | 117/204 [01:06<00:49,  1.76it/s, loss=0.082, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  57%|█████▋    | 117/204 [01:06<00:49,  1.76it/s, loss=0.078, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  58%|█████▊    | 118/204 [01:07<00:48,  1.76it/s, loss=0.078, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  58%|█████▊    | 118/204 [01:07<00:48,  1.76it/s, loss=0.078, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  58%|█████▊    | 119/204 [01:07<00:48,  1.76it/s, loss=0.078, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  58%|█████▊    | 119/204 [01:07<00:48,  1.76it/s, loss=0.086, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  59%|█████▉    | 120/204 [01:08<00:47,  1.76it/s, loss=0.086, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  59%|█████▉    | 120/204 [01:08<00:47,  1.76it/s, loss=0.085, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  59%|█████▉    | 121/204 [01:08<00:47,  1.76it/s, loss=0.085, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  59%|█████▉    | 121/204 [01:08<00:47,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  60%|█████▉    | 122/204 [01:09<00:46,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  60%|█████▉    | 122/204 [01:09<00:46,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  60%|██████    | 123/204 [01:09<00:46,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  60%|██████    | 123/204 [01:09<00:46,  1.76it/s, loss=0.089, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  61%|██████    | 124/204 [01:10<00:45,  1.76it/s, loss=0.089, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  61%|██████    | 124/204 [01:10<00:45,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  61%|██████▏   | 125/204 [01:11<00:44,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  61%|██████▏   | 125/204 [01:11<00:44,  1.76it/s, loss=0.092, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  62%|██████▏   | 126/204 [01:11<00:44,  1.76it/s, loss=0.092, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  62%|██████▏   | 126/204 [01:11<00:44,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  62%|██████▏   | 127/204 [01:12<00:43,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  62%|██████▏   | 127/204 [01:12<00:43,  1.76it/s, loss=0.089, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  63%|██████▎   | 128/204 [01:12<00:43,  1.76it/s, loss=0.089, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  63%|██████▎   | 128/204 [01:12<00:43,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  63%|██████▎   | 129/204 [01:13<00:42,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  63%|██████▎   | 129/204 [01:13<00:42,  1.76it/s, loss=0.089, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  64%|██████▎   | 130/204 [01:13<00:42,  1.76it/s, loss=0.089, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  64%|██████▎   | 130/204 [01:13<00:42,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  64%|██████▍   | 131/204 [01:14<00:41,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  64%|██████▍   | 131/204 [01:14<00:41,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  65%|██████▍   | 132/204 [01:15<00:40,  1.76it/s, loss=0.090, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  65%|██████▍   | 132/204 [01:15<00:40,  1.76it/s, loss=0.091, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  65%|██████▌   | 133/204 [01:15<00:40,  1.76it/s, loss=0.091, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  65%|██████▌   | 133/204 [01:15<00:40,  1.76it/s, loss=0.089, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  66%|██████▌   | 134/204 [01:16<00:39,  1.76it/s, loss=0.089, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  66%|██████▌   | 134/204 [01:16<00:39,  1.76it/s, loss=0.086, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  66%|██████▌   | 135/204 [01:16<00:39,  1.76it/s, loss=0.086, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  66%|██████▌   | 135/204 [01:16<00:39,  1.76it/s, loss=0.084, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  67%|██████▋   | 136/204 [01:17<00:38,  1.76it/s, loss=0.084, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  67%|██████▋   | 136/204 [01:17<00:38,  1.76it/s, loss=0.087, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  67%|██████▋   | 137/204 [01:17<00:38,  1.76it/s, loss=0.087, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  67%|██████▋   | 137/204 [01:17<00:38,  1.76it/s, loss=0.087, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  68%|██████▊   | 138/204 [01:18<00:37,  1.76it/s, loss=0.087, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  68%|██████▊   | 138/204 [01:18<00:37,  1.76it/s, loss=0.089, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  68%|██████▊   | 139/204 [01:18<00:36,  1.76it/s, loss=0.089, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  68%|██████▊   | 139/204 [01:18<00:36,  1.76it/s, loss=0.082, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  69%|██████▊   | 140/204 [01:19<00:36,  1.76it/s, loss=0.082, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  69%|██████▊   | 140/204 [01:19<00:36,  1.76it/s, loss=0.083, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  69%|██████▉   | 141/204 [01:20<00:35,  1.76it/s, loss=0.083, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
Epoch 9:  69%|██████▉   | 141/204 [01:20<00:35,  1.76it/s, loss=0.076, v_num=0, val_loss=0.379, avg_train_loss=0.0929]
